advertised_in_this_codex_session,skill,family,verdict,use,reason,path,resolved_path,lines,sha256
True,accessibility,agents,Revise,Core,"Keep the capability. Correct large-text contrast thresholds from 18px/14px bold to 18pt/14pt bold, approximately 24px/18.67px. Keep keyboard and assistive-technology verification.",/Users/wulymammoth/.agents/skills/accessibility/SKILL.md,/Users/wulymammoth/.agents/skills/accessibility/SKILL.md,440,65021e9ccab70165539db82070257d4e2e2c7d7b0f857825299da2e4a7a8704c
False,engram-memory,claude-plugin:engram,Revise if using Claude,Other agent,"Enabled older Engram memory skill mandates broad proactive writes and recovery. Reconcile with current identity, authority, and memory policy; do not delete stored memory as skill cleanup.",/Users/wulymammoth/.claude/plugins/cache/engram/engram/0.1.1/skills/memory/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/engram/engram/0.1.1/skills/memory/SKILL.md,124,f36ae097a9577c68d9a148263acfe5c64b0c87451cfb560cc33399642661ee60
False,brainstorming,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/brainstorming/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/brainstorming/SKILL.md,164,df986ee621e0cbbfa9086a064b857e5457e1648c2023ba5730c6a2c5a8722b75
False,dispatching-parallel-agents,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/dispatching-parallel-agents/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/dispatching-parallel-agents/SKILL.md,185,f0df13f584049059cc5619f90061405b89dcc6e28ab3f2a8517d27d99c7a46a6
False,executing-plans,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/executing-plans/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/executing-plans/SKILL.md,70,bbd8d28bb655a52817cc129ce49f9e46fa7c6303f72ed5de95bfe914ef8e0ce8
False,finishing-a-development-branch,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/finishing-a-development-branch/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/finishing-a-development-branch/SKILL.md,241,e6d4a812de900d33c6eacfb40747f99427f25c304a7b7099120f9373b115a47f
False,receiving-code-review,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/receiving-code-review/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/receiving-code-review/SKILL.md,213,647036bbdab7bf2317e14e079595e984c9030f64295e2b4c0fb57dbeb48f25dd
False,requesting-code-review,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/requesting-code-review/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/requesting-code-review/SKILL.md,103,1017ccdd5bc61fab67c654cf118cbdb520464b313073a0a6b9a6b9aa647a3ad6
False,subagent-driven-development,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/subagent-driven-development/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/subagent-driven-development/SKILL.md,418,41ab239a6ad1c487cd839fdac972a8c9cf0f5e90efa59a63f963767864f0df4c
False,systematic-debugging,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/systematic-debugging/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/systematic-debugging/SKILL.md,296,3b20719eca4f0461cb51a195221320d775dcf03b6859271066a03a5132a6ce7a
False,test-driven-development,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/test-driven-development/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/test-driven-development/SKILL.md,371,b5b4717b8b761cce15a6cfe9022e33fd959e0894c0c39d72c9cb49c23486c10e
False,using-git-worktrees,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/using-git-worktrees/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/using-git-worktrees/SKILL.md,202,e2c3ec142e52868a51af246c620cd76ab648dcf27d6900d47e6ffd07159a9794
False,using-superpowers,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/using-superpowers/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/using-superpowers/SKILL.md,62,55379fe7c1c473a02c61961c822996bff30e1320d6921d9062509bc508482c05
False,verification-before-completion,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/verification-before-completion/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/verification-before-completion/SKILL.md,139,ea52d15aabaf72bc6b558efe2c126f161b53961090ddcd712000273bfe8c7b6c
False,writing-plans,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/writing-plans/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/writing-plans/SKILL.md,193,32ea8952796db7d59b3cd537da11d4e0e10a3f90915b47540cfb2c37e99f73c0
False,writing-skills,claude-plugin:superpowers,Reconcile if using Claude,Other agent,Claude enables Superpowers 6.1.1 while this Codex session uses fork 6.3.0. Preserve the desired fork and review an explicit refresh; do not assume parity.,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/writing-skills/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/superpowers-dev/superpowers/6.1.1/skills/writing-skills/SKILL.md,689,6b8d08fe863318be8480ae8428e169640309fa9208df84bb0510012764454146
False,ai-gateway,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/ai-gateway/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/ai-gateway/SKILL.md,665,7bfdfaa64d0636a3a972b3c93fd6c707b94a3c48e99f81808c5df79a609747d2
False,ai-sdk,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/ai-sdk/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/ai-sdk/SKILL.md,387,255c0f4bd83a3a6092b31b887e7f42026eed1aee14bf9d8cf63083d0058bd116
False,ai-sdk,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/ai-sdk/upstream/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/ai-sdk/upstream/SKILL.md,78,07e3ac5f423104015bb6e324d9840c61f9df52542ad6f3141de0a419d8aefd2f
False,auth,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/auth/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/auth/SKILL.md,407,b6b9c4b0c9c214f718eef37246e0416a44e52f9fbba11c777892e90af3300f8f
False,bootstrap,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/bootstrap/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/bootstrap/SKILL.md,233,ed2f91dbec2cb2be24f41466407a5f9b52caf69d18a5f63064bfa937156b7828
False,cdn-caching,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/cdn-caching/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/cdn-caching/SKILL.md,280,5b5f2fa4057993d97ac47f1352b5714e0b530454ce73f098c3d5eef61222c17b
False,chat-sdk,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/chat-sdk/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/chat-sdk/SKILL.md,332,82d66d41af16dcc12085bdd4573fe6358bc9f4033972738e9e753a239ba103f1
False,chat-sdk,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/chat-sdk/upstream/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/chat-sdk/upstream/SKILL.md,209,d6d1224c2d01aa145d34fdb4e7877b61dc9de18315f6ba0344cad21e5df1dbec
False,deployments-cicd,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/deployments-cicd/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/deployments-cicd/SKILL.md,354,a0d6c92265015d028f8f42f35c28fde880e01cdd43d0109f9788c1b373a721bd
False,env-vars,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/env-vars/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/env-vars/SKILL.md,280,ba0bdb4db224e04d1aebb60cacb0c6d7242a1a75a832b7c9b39fbe6773f8df61
False,eve,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/eve/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/eve/SKILL.md,180,c7871bdfd592413006b755c08ceb52c2daa177d36ea4b3a3f5822c09fd10a00b
False,eve,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/eve/upstream/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/eve/upstream/SKILL.md,57,e467a328d14991a6486a7a2010046fd89d187258806820d569bfac2e135d1725
False,knowledge-update,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/knowledge-update/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/knowledge-update/SKILL.md,85,a7f6ede9545dcb9bbf36209a6642b104b3182657af893fb828e7f2c9d61468fd
False,marketplace,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/marketplace/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/marketplace/SKILL.md,110,e36d17e4a8cfbfd4d95a67b8e7872fb3e75a1206b833a6ec5360d6830c4652e8
False,microfrontends,claude-plugin:vercel,Leave disabled,Other agent,Vercel plugin is installed but disabled in Claude settings. Includes nested upstream references; not active Codex skill cost. Reassess only if you choose to re-enable it.,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/microfrontends/SKILL.md,/Users/wulymammoth/.claude/plugins/cache/claude-plugins-official/vercel/0.45.1/skills/microfrontends/SKILL.md,80,2b846d0e875117919e1720f6e086b09560b9f3efc5c3b17575d0f23adf173c1a
